Stop ID,Stop Name,lat,lon
2088,EAST OHIO ST + JAMES,40.453453,-80.000643
2089,EAST OHIO ST + MIDDLE,40.453703999999,-79.999291000001
2090,EAST OHIO ST + NASH ST FS,40.453886,-79.998096000002
1212,EVERGREEN AVE + FRANKLIN ST,40.490175999999,-79.971766999999
1211,EVERGREEN RD + DAVID,40.489174999999,-79.972150000001
1209,EVERGREEN RD + JOHN,40.487126,-79.972619000001
2503,FERGUSON RD + DUNCAN AVE NS,40.565774999999,-79.998152
2502,FERGUSON RD + FOXCROFT LN,40.565142,-79.995836000001
2498,FERGUSON RD + LAMMERTON,40.561302,-79.987487000001
2494,FERGUSON RD + LINWOOD #1,40.557043,-79.973344000002
2497,FERGUSON RD + LINWOOD #2,40.558170000001,-79.984756999999
19534,FERGUSON RD + MT ROYAL BLVD FS,40.555683999999,-79.971802000002
2496,FERGUSON RD + OHIO,40.557391999999,-79.978424000001
2499,FERGUSON RD + POST,40.563859,-79.989981999999
2495,FERGUSON RD + SWEENEY,40.557967999999,-79.975239999999
20829,FERGUSON RD + WALLACE,40.564861999999,-79.992513000001
3424,FERGUSON RD + WYLAND,40.561745,-79.987548000001
1201,GRANT AVE + #114,40.478066000001,-79.969695999998
1204,GRANT AVE + BLACK,40.480087999999,-79.973408000002
2430,GRANT AVE + HERMAN,40.508453,-79.95202
2429,GRANT AVE + MT HOPE,40.506750000001,-79.950894000001
1205,GRANT AVE + NORTH,40.480870999999,-79.974815
1202,GRANT AVE + SHERIDAN,40.478588,-79.970668000001
1203,GRANT AVE + SHERMAN,40.479273999999,-79.971928999999
2428,GRANT AVE + VILSACK,40.505122999999,-79.949828999999
2427,GRANT AVE + WILSON,40.504141,-79.949046000001
180,LIBERTY AVE + 7TH ST (CLARK BLDG),40.442537,-79.999766000001
17340,MCKNIGHT RD + JAREDS JEWLERS DRVWY,40.539458000001,-80.012018000001
18682,MCKNIGHT RD + MCKNIGHT CIR (OPP ROSS PARK MALL DR),40.542184999999,-80.013331
139,MCKNIGHT RD + NORTH HILLS VILLAGE (NORTH ENT),40.528288,-80.007259000001
136,MCKNIGHT RD + OLD MCKNIGHT RD,40.533742000001,-80.011139000001
135,MCKNIGHT RD + ROSS TOWNE CENTER,40.537776999999,-80.011458999999
18685,MCKNIGHT RD + SEIBERT FS,40.530195000001,-80.009692000002
18684,MCKNIGHT RD + SEIBERT NS,40.531118000001,-80.010346
134,MCKNIGHT RD + TOYOTA DEALERSHIP,40.540304999999,-80.012293999999
2438,MT ROYAL BLVD + BRAUN,40.518964999999,-79.958946999999
2444,MT ROYAL BLVD + CAMPBELL,40.526596999999,-79.963439999998
2460,MT ROYAL BLVD + DEHAVEN,40.551101999999,-79.971436000001
2456,MT ROYAL BLVD + DEHAVEN CT,40.544603,-79.972326
2457,MT ROYAL BLVD + EADE,40.54651,-79.972338
2443,MT ROYAL BLVD + GARDEN PL (WETZELL),40.524621999999,-79.962010000001
2437,MT ROYAL BLVD + GENESSEE,40.517538000001,-79.958951999999
2440,MT ROYAL BLVD + GLENN,40.521358000001,-79.959573999999
2441,MT ROYAL BLVD + GLENSHAW,40.522845000001,-79.960231
2459,MT ROYAL BLVD + GRANDVIEW,40.550199,-79.971457000002
20900,MT ROYAL BLVD + HAMPTON AVE,40.55433,-79.971164000001
3417,MT ROYAL BLVD + HARTLE,40.541268,-79.972272000001
2458,MT ROYAL BLVD + ILLINOIS,40.549207000001,-79.971803999999
2450,MT ROYAL BLVD + IOLA,40.536735999999,-79.971351999999
2431,MT ROYAL BLVD + KENNETH,40.510898999999,-79.956951999999
2449,MT ROYAL BLVD + KLEBER,40.535619,-79.970440000002
2448,MT ROYAL BLVD + MOREWOOD,40.534451000001,-79.969528
2432,MT ROYAL BLVD + PENNVIEW,40.512305000001,-79.957933000001
2455,MT ROYAL BLVD + ROYALCOURT,40.542723000001,-79.972287999999
2452,MT ROYAL BLVD + SCOTT,40.539102,-79.97221
2445,MT ROYAL BLVD + SHALER LIBRARY,40.528064,-79.964577
2446,MT ROYAL BLVD + SHAW,40.529432999999,-79.965556
2435,MT ROYAL BLVD + UNDERCLIFF,40.515795,-79.959077
2433,MT ROYAL BLVD + WILJOHN,40.514038999999,-79.959026000001
2447,MT ROYAL BLVD + WOOD,40.532466999999,-79.967928000002
2451,MT ROYAL BLVD + WOODLAND,40.537921999999,-79.972107000001
1207,NORTH AVE + ELIZABETH,40.483493999999,-79.97284
1208,NORTH AVE + KLOPFER,40.484847,-79.972964000001
1206,NORTH AVE + LINCOLN,40.481522,-79.97435
1298,NORTH HILLS VILLAGE + BEST BUY,40.523262999999,-80.006316000002
1297,NORTH HILLS VILLAGE + BURLINGTON,40.525517999999,-80.007163000001
19838,NORTH HILLS VILLAGE + TARGET,40.526876,-80.007560000001
20314,NORTH HILLS VILLAGE TERMINUS,40.527751999999,-80.008324000001
19741,PARKER  ST + KOEHLER ST,40.494219000001,-79.958796000001
13023,PARKER ST + #90,40.493740000001,-79.951630000001
3422,PARKER ST + HILL,40.494283999999,-79.956617999999
20436,PEEBLES RD + # 8077,40.557352999999,-80.01766
416,PEEBLES RD + BINGAY DR,40.559005,-80.015307999998
409,PEEBLES RD + DUNCAN AVE FS,40.567100000001,-80.007242999999
411,PEEBLES RD + PARKWAY,40.564091000001,-80.009728000001
410,PEEBLES RD + PEEBLES SCHOOL RD,40.565399000001,-80.008534999998
414,PEEBLES RD + REMINGTON,40.561447,-80.013031
20896,PEEBLES RD + VINCENTIAN DRVWY FS,40.556972999999,-80.018753
17587,ROSS PARK OUTER PARKING LOT + SHELTER,40.545246999999,-80.006203999999
214,SANDUSKY ST + ISABELLA ST,40.447846000001,-80.001963999999
215,SANDUSKY ST + STOCKTON AVE,40.450321000001,-80.002776000001
22395,SEAVEY RD + ELBE DR FS,40.491342999999,-79.969568999998
2046,SEAVEY RD + PARKER ST,40.493971,-79.963523999999
22751,THE BLOCK AT NORTHWAY AT NORTHWAY APARTMENTS,40.550241,-80.022548000002
20438,THE BLOCK AT NORTHWAY DR + DAVE AND BUSTERS,40.549632,-80.021095000001
20781,31ST ST BRIDGE RAMP + RIALTO ST,40.464909999999,-79.979896
179,9TH ST + PENN AVE,40.443887999999,-79.998480999998
177,ANDERSON ST + GENERAL ROBINSON ST,40.449085,-80.000831999998
178,ANDERSON ST + ISABELLA ST,40.448349000001,-80.000656000001
176,ANDERSON ST + LACOCK ST,40.449867000001,-80.001076000001
291,BROWNS LN + CORBETT DR,40.545720000001,-80.020016999999
289,BROWNS LN + MCKNIGHT RD FS,40.545836,-80.017418
3369,BUTLER ST + CENTER,40.495331999999,-79.945575000002
3368,BUTLER ST + FREEPORT,40.496565000001,-79.94411
3367,BUTLER ST + HIGH,40.497896999999,-79.943953000002
3370,BUTLER ST + ISABELLA,40.494532,-79.946453999999
3366,BUTLER ST + MAPLEWOOD,40.499023999998,-79.943899000001
3371,BUTLER ST + WASHINGTON ST,40.493606000001,-79.947985
175,CEDAR AVE + PRESSLEY ST,40.451587,-80.001206000001
293,CORBETT DR + CLUB JULIAN SPA,40.548188,-80.020068000001
292,CORBETT DR + TOWNE TOWERS NORTH,40.546592,-80.020111
16484,CRESCENT + SULLIVAN WAY,40.502018999999,-79.946954000001
704,DUNCAN AVE + ALLEGHENY MEMORIAL PARK,40.566962000001,-80.004952000001
705,DUNCAN AVE + ROYAL MANOR CT #1,40.566602000001,-80.003708999999
706,DUNCAN AVE + ROYAL MANOR CT #2,40.566015999999,-80.001668000001
18354,E OHIO ST + CHESTNUT FS,40.454573999999,-79.995278999999
1998,EAST OHIO ST + JAMES,40.453559,-80.000497
1997,EAST OHIO ST + MIDDLE,40.453857000001,-79.998947000001
22614,EVERGREEN AVE AT KLOPHER ST,40.485566000001,-79.972353000001
1136,EVERGREEN RD + EMMA,40.489246000001,-79.972206000001
1135,EVERGREEN RD + FRANKLIN,40.490465999999,-79.971754000002
1137,EVERGREEN RD + FREDERICK,40.488067999999,-79.972687
1138,EVERGREEN RD + JOHN,40.487221000001,-79.97271
3375,FERGUSON RD + FOXCROFT,40.565074999999,-79.995804000001
3377,FERGUSON RD + GUYTON,40.564919,-79.992842999999
3379,FERGUSON RD + LAMMERTON,40.561236999999,-79.987555000001
3380,FERGUSON RD + LINWOOD #1,40.558149,-79.984849
3383,FERGUSON RD + LINWOOD #2,40.557117,-79.973527000001
3384,FERGUSON RD + MT ROYAL,40.555184,-79.971386000001
3381,FERGUSON RD + OHIO,40.557338000001,-79.978771000001
3378,FERGUSON RD + POST,40.563794999999,-79.990021
3382,FERGUSON RD + SWEENEY,40.557849999999,-79.975678
3374,FERGUSON RD + THOMPSON RUN RD FS,40.565739,-79.998253000002
3360,GRANT AVE + BYERLEY,40.508183000001,-79.951880999999
1146,GRANT AVE + EAST OHIO,40.477821,-79.969467000001
19531,GRANT AVE + LEHR,40.506789999999,-79.951019000001
1145,GRANT AVE + SCHOOL,40.478347999999,-79.970405999999
1144,GRANT AVE + SHERMAN,40.479332,-79.972138
3362,GRANT AVE + VILSACK,40.505176999999,-79.949951000001
3363,GRANT AVE + WILSON,40.504208000001,-79.949249000001
22613,GRANT AVE AT BLACK ST,40.480043,-79.973458999999
243,MCKNIGHT RD + HOUSTON RD FS,40.526807999999,-80.005723999999
18692,MCKNIGHT RD + MR TIRE,40.540299000001,-80.012019
242,MCKNIGHT RD + NORTH HILLS VILLAGE (CENTER ENT),40.525362999999,-80.005368
244,MCKNIGHT RD + NORTH HILLS VILLAGE (NORTH ENT),40.528148000001,-80.006732
19524,MCKNIGHT RD + OLD MCKNIGHT RD FS,40.534181,-80.01089
18691,MCKNIGHT RD + PATRICK PL FS,40.537692,-80.011168000002
249,MCKNIGHT RD + ROSS PARK MALL DR,40.542549,-80.013268000002
20830,MCKNIGHT RD + SEIBERT RD,40.530443000001,-80.009582
3353,MT ROYAL BLVD + BRAUN,40.519034999999,-79.959015000002
3336,MT ROYAL BLVD + BRIDAL,40.545101,-79.972420000001
3347,MT ROYAL BLVD + CAMPBELL,40.526573000001,-79.963528
3332,MT ROYAL BLVD + DEHAVEN,40.551157,-79.971515
3335,MT ROYAL BLVD + EADE,40.546607000001,-79.972392999999
3334,MT ROYAL BLVD + ELFINWILD LANE,40.549296,-79.971840000002
3354,MT ROYAL BLVD + GENESSEE FS,40.517483,-79.959013999999
3333,MT ROYAL BLVD + GRANDVIEW,40.550248999999,-79.971527000001
15548,MT ROYAL BLVD + HAMPTON,40.554466999999,-79.971233999999
3338,MT ROYAL BLVD + HARTLE,40.541251000001,-79.972346000001
19527,MT ROYAL BLVD + HOFFMAN,40.522547999999,-79.960016999999
3342,MT ROYAL BLVD + IOLA,40.536851999999,-79.971498999998
3359,MT ROYAL BLVD + IRENE,40.510693,-79.956893000001
3345,MT ROYAL BLVD + MCELHENY,40.532624000001,-79.968151000001
3344,MT ROYAL BLVD + MOREWOOD,40.534671999999,-79.969781999999
3358,MT ROYAL BLVD + PENNVIEW,40.512321,-79.95802
3337,MT ROYAL BLVD + ROYALCOURT,40.542829000001,-79.972369999999
3340,MT ROYAL BLVD + SCOTT,40.539236999999,-79.972297
3346,MT ROYAL BLVD + SHAW,40.529669,-79.965828
3355,MT ROYAL BLVD + UNDERCLIFF,40.515911,-79.959121999999
3343,MT ROYAL BLVD + VILSACK,40.535900999999,-79.970755
3351,MT ROYAL BLVD + W GLENN FS,40.521356999999,-79.959632
3348,MT ROYAL BLVD + WETZELL,40.524902,-79.962257
3357,MT ROYAL BLVD + WILJOHN,40.514045999999,-79.959090999998
3341,MT ROYAL BLVD + WOODLAND,40.537914999999,-79.972177000002
1140,NORTH AVE + ELIZABETH,40.483798999999,-79.972945999999
1141,NORTH AVE + FREEMONT,40.482237,-79.973839999999
1142,NORTH AVE + GRANT,40.481209000001,-79.974800999999
1298,NORTH HILLS VILLAGE + BEST BUY,40.523262999999,-80.006316000002
1297,NORTH HILLS VILLAGE + BURLINGTON,40.525517999999,-80.007163000001
19838,NORTH HILLS VILLAGE + TARGET,40.526876,-80.007560000001
20314,NORTH HILLS VILLAGE TERMINUS,40.527751999999,-80.008324000001
12989,PARKER ST + #90,40.493800999999,-79.952087000002
3414,PARKER ST + HILL,40.494351000001,-79.956595999999
20941,PARKER ST + KLOEHLER FS,40.494289,-79.958847
2064,PARKER ST + SOOSE,40.494162,-79.962904999998
19526,PEEBLES + MCINTYRE SQUARE DRIVEWAY,40.557268999998,-80.017633
452,PEEBLES RD + BINGAY DR,40.558983999999,-80.015220000001
456,PEEBLES RD + PARKWAY RD FS,40.564139,-80.009548000001
20178,PEEBLES RD + PEEBLES SCHOOL DRVWY,40.565293,-80.008535999999
454,PEEBLES RD + REMINGTON DR,40.561158000001,-80.013202000001
19528,PEEBLES RD AT DUNCAN AVE NS,40.56717,-80.007044000001
17587,ROSS PARK OUTER PARKING LOT + SHELTER,40.545246999999,-80.006203999999
22484,SEAVEY RD OPP ELBE DR NS,40.491359000001,-79.969759000001
22752,THE BLOCK AT NORTHWAY OPP NORTHWAY APARTMENTS,40.5501,-80.022269999999
22674,THE BLOCK NORTHWAY DR AT DAVE AND BUSTERS,40.549778000001,-80.021046999998
213,7TH ST + FT DUQUESNE BLVD,40.444445000001,-80.000735
179,9TH ST + PENN AVE,40.443887999999,-79.998480999998
623,EAST COMMONS + EAST OHIO ST NS,40.452772,-80.003580000001
1796,EAST OHIO + CEDAR,40.453216,-80.001918000001
2088,EAST OHIO ST + JAMES,40.453453,-80.000643
2089,EAST OHIO ST + MIDDLE,40.453703999999,-79.999291000001
2090,EAST OHIO ST + NASH ST FS,40.453886,-79.998096000002
2758,GARDNER ST + LOWRIE,40.461191999999,-79.984921000002
2799,IVORY AVE + CHERRYLAND,40.496491000001,-80.008984000002
2798,IVORY AVE + EVERGREEN,40.496047,-80.007572000002
2802,IVORY AVE + PEACHTREE WAY,40.49678,-80.014756000001
21364,IVORY AVE + SCHERLING ST,40.495824999999,-80.005371999999
2800,IVORY AVE + VALLEYVIEW ST,40.496766,-80.011171000001
2762,LEY ST + COWLEY,40.465613999999,-79.981895999999
180,LIBERTY AVE + 7TH ST (CLARK BLDG),40.442537,-79.999766000001
2760,LOWRIE ST + CLAIM,40.463119,-79.982999
2735,LOWRIE ST + FLECK,40.465979000001,-79.980951999998
2761,LOWRIE ST + FROMAN (LEY),40.464601,-79.981951
2737,LOWRIE ST + HECKLEMAN,40.468705999999,-79.979071000002
2739,LOWRIE ST + HECKLEMAN,40.468792999999,-79.979090999999
20517,LOWRIE ST + HOFF ST,40.461989,-79.984108000001
2736,LOWRIE ST + NIGGEL,40.467695,-79.979872999998
2740,LOWRIE ST + NIGGEL,40.467710000001,-79.979952
2741,LOWRIE ST + SUNDEMAN,40.466273000001,-79.980834
2772,MT TROY RD + #2652,40.473447000001,-79.985239999999
2773,MT TROY RD + #2722,40.473906999999,-79.986534000001
2774,MT TROY RD + #2768,40.475278,-79.986928000001
2776,MT TROY RD + #2840,40.476890999999,-79.987587999998
2780,MT TROY RD + #3222,40.485641000001,-79.991881000001
2785,MT TROY RD + #3802,40.492168999999,-79.994014999999
2770,MT TROY RD + ALFRED,40.473098,-79.983388999999
2767,MT TROY RD + BECKERT,40.470197999999,-79.982134000001
19854,MT TROY RD + FORNOF LN,40.478229000001,-79.986067
2786,MT TROY RD + GEYER,40.493394999999,-79.994771999998
2768,MT TROY RD + HIGHLAND,40.470812999999,-79.982392999999
2784,MT TROY RD + HOFFMAN,40.490628,-79.991979999998
2769,MT TROY RD + HOMESTEAD,40.472522,-79.982978000001
2777,MT TROY RD + KINKURA,40.479500000001,-79.987629999999
2783,MT TROY RD + KLEMENTINA,40.489474999999,-79.992393000002
2771,MT TROY RD + LONSDALE,40.473769999999,-79.984078000001
2782,MT TROY RD + MOST HOLY NAME OF JESUS CEMETERY,40.488015999999,-79.992086999999
2789,MT TROY RD + MT TROY EXT,40.495738999999,-80.000345000001
2778,MT TROY RD + RIDGELAWN CEMETERY ENT,40.482084000001,-79.989471999998
2788,MT TROY RD + ST MARY CEMETERY ENT,40.495528000001,-79.998955999998
639,PERRY HWY + WEST VIEW AVE,40.500125,-80.021775999998
2766,PITTVIEW AVE + MTTROY,40.469240999999,-79.981949000001
2765,PITTVIEW AVE + TEUTONIA,40.469021999999,-79.982813
2763,RIALTO ST + TOURS,40.466569,-79.982323999999
2764,RIALTO ST + WICKLINES,40.467267,-79.982885
20352,RODENBAUGH + IVORY AVE FS,40.497340999999,-80.017884000001
19825,ROSS GARAGE + TERMINAL-NO STOP,40.501111,-80.022331000001
214,SANDUSKY ST + ISABELLA ST,40.447846000001,-80.001963999999
215,SANDUSKY ST + STOCKTON AVE,40.450321000001,-80.002776000001
2738,TROY HILL LOOP + LOWRIE,40.469269000001,-79.978632000001
2753,TROY HILL RD + #1034,40.456318000001,-79.991995999999
2752,TROY HILL RD + CHESTNUT FS,40.455501000001,-79.994044999999
2756,TROY HILL RD + GOETTMAN,40.459685999999,-79.985831
2757,TROY HILL RD + N CATHOLIC SCHOOL,40.460376,-79.984952
2755,TROY HILL RD + PROVINCE FS,40.457581000001,-79.989142999999
2754,TROY HILL RD + VINIAL,40.456898999999,-79.990886
179,9TH ST + PENN AVE,40.443887999999,-79.998480999998
177,ANDERSON ST + GENERAL ROBINSON ST,40.449085,-80.000831999998
178,ANDERSON ST + ISABELLA ST,40.448349000001,-80.000656000001
176,ANDERSON ST + LACOCK ST,40.449867000001,-80.001076000001
175,CEDAR AVE + PRESSLEY ST,40.451587,-80.001206000001
18354,E OHIO ST + CHESTNUT FS,40.454573999999,-79.995278999999
1998,EAST OHIO ST + JAMES,40.453559,-80.000497
1997,EAST OHIO ST + MIDDLE,40.453857000001,-79.998947000001
2697,IVORY AVE + CHERRYLAND,40.496434,-80.009008
2698,IVORY AVE + EVERGREEN,40.496066000001,-80.008083
2695,IVORY AVE + NELSON RUN,40.496621,-80.014573000001
2693,IVORY AVE + RODENBAUGH FS,40.497304,-80.017453999999
21363,IVORY AVE + SCHERLING ST,40.495990000001,-80.007329
2696,IVORY AVE + VALLEYVIEW ST,40.496738,-80.011317999999
20183,LEY ST + FROMAN,40.464844999999,-79.982167999999
2742,LOWRIE ST + CLAIM,40.463196000001,-79.983039000001
20518,LOWRIE ST + DEHAVEN ST FS,40.461879999999,-79.984328
